snr,cqi,ele_angle,mcs
-0.6838174795847873,8.0,0.0,6
-0.6838174795847873,8.0,5.0,6
-0.6838174795847873,8.0,10.0,6
-0.6838174795847873,8.0,15.0,7
-0.6838174795847873,8.0,20.0,7
-0.6838174795847873,8.0,25.0,7
-0.6838174795847873,8.0,30.0,7
-0.6838174795847873,8.0,35.0,8
-0.6838174795847873,8.0,40.0,8
-0.6838174795847873,8.0,45.0,8
-0.6838174795847873,8.0,50.0,8
-0.6838174795847873,8.0,55.0,8
-0.6838174795847873,8.0,60.0,8
-0.6838174795847873,8.0,65.0,8
-0.6838174795847873,8.0,70.0,8
-0.6838174795847873,9.0,0.0,6
-0.6838174795847873,9.0,5.0,7
-0.6838174795847873,9.0,10.0,7
-0.6838174795847873,9.0,15.0,7
-0.6838174795847873,9.0,20.0,7
-0.6838174795847873,9.0,25.0,7
-0.6838174795847873,9.0,30.0,8
-0.6838174795847873,9.0,35.0,8
-0.6838174795847873,9.0,40.0,8
-0.6838174795847873,9.0,45.0,8
-0.6838174795847873,9.0,50.0,8
-0.6838174795847873,9.0,55.0,8
-0.6838174795847873,9.0,60.0,9
-0.6838174795847873,9.0,65.0,9
-0.6838174795847873,9.0,70.0,9
-0.6838174795847873,10.0,0.0,7
-0.6838174795847873,10.0,5.0,7
-0.6838174795847873,10.0,10.0,7
-0.6838174795847873,10.0,15.0,7
-0.6838174795847873,10.0,20.0,7
-0.6838174795847873,10.0,25.0,8
-0.6838174795847873,10.0,30.0,8
-0.6838174795847873,10.0,35.0,8
-0.6838174795847873,10.0,40.0,8
-0.6838174795847873,10.0,45.0,8
-0.6838174795847873,10.0,50.0,8
-0.6838174795847873,10.0,55.0,9
-0.6838174795847873,10.0,60.0,9
-0.6838174795847873,10.0,65.0,9
-0.6838174795847873,10.0,70.0,9
-0.48381747958478805,0.0,0.0,5
-0.48381747958478805,0.0,5.0,5
-0.48381747958478805,0.0,10.0,5
-0.48381747958478805,0.0,15.0,6
-0.48381747958478805,0.0,20.0,6
-0.48381747958478805,0.0,25.0,6
-0.48381747958478805,0.0,30.0,6
-0.48381747958478805,0.0,35.0,7
-0.48381747958478805,0.0,40.0,7
-0.48381747958478805,0.0,45.0,7
-0.48381747958478805,0.0,50.0,8
-0.48381747958478805,0.0,55.0,8
-0.48381747958478805,0.0,60.0,8
-0.48381747958478805,0.0,65.0,8
-0.48381747958478805,0.0,70.0,8
-0.48381747958478805,1.0,0.0,4
-0.48381747958478805,1.0,5.0,5
-0.48381747958478805,1.0,10.0,5
-0.48381747958478805,1.0,15.0,5
-0.48381747958478805,1.0,20.0,5
-0.48381747958478805,1.0,25.0,6
-0.48381747958478805,1.0,30.0,6
-0.48381747958478805,1.0,35.0,6
-0.48381747958478805,1.0,40.0,7
-0.48381747958478805,1.0,45.0,7
-0.48381747958478805,1.0,50.0,8
-0.48381747958478805,1.0,55.0,9
-0.48381747958478805,1.0,60.0,9
-0.48381747958478805,1.0,65.0,9
-0.48381747958478805,1.0,70.0,9
-0.48381747958478805,2.0,0.0,4
-0.48381747958478805,2.0,5.0,4
-0.48381747958478805,2.0,10.0,5
-0.48381747958478805,2.0,15.0,5
-0.48381747958478805,2.0,20.0,5
-0.48381747958478805,2.0,25.0,5
-0.48381747958478805,2.0,30.0,6
-0.48381747958478805,2.0,35.0,6
-0.48381747958478805,2.0,40.0,7
-0.48381747958478805,2.0,45.0,7
-0.48381747958478805,2.0,50.0,8
-0.48381747958478805,2.0,55.0,9
-0.48381747958478805,2.0,60.0,9
-0.48381747958478805,2.0,65.0,9
-0.48381747958478805,2.0,70.0,9
-0.48381747958478805,3.0,0.0,4
-0.48381747958478805,3.0,5.0,5
-0.48381747958478805,3.0,10.0,5
-0.48381747958478805,3.0,15.0,5
-0.48381747958478805,3.0,20.0,5
-0.48381747958478805,3.0,25.0,5
-0.48381747958478805,3.0,30.0,6
-0.48381747958478805,3.0,35.0,6
-0.48381747958478805,3.0,40.0,7
-0.48381747958478805,3.0,45.0,7
-0.48381747958478805,3.0,50.0,8
-0.48381747958478805,3.0,55.0,8
-0.48381747958478805,3.0,60.0,8
-0.48381747958478805,3.0,65.0,8
-0.48381747958478805,3.0,70.0,8
-0.48381747958478805,4.0,0.0,5
-0.48381747958478805,4.0,5.0,5
-0.48381747958478805,4.0,10.0,5
-0.48381747958478805,4.0,15.0,5
-0.48381747958478805,4.0,20.0,5
-0.48381747958478805,4.0,25.0,5
-0.48381747958478805,4.0,30.0,6
-0.48381747958478805,4.0,35.0,6
-0.48381747958478805,4.0,40.0,7
-0.48381747958478805,4.0,45.0,7
-0.48381747958478805,4.0,50.0,7
-0.48381747958478805,4.0,55.0,8
-0.48381747958478805,4.0,60.0,8
-0.48381747958478805,4.0,65.0,8
-0.48381747958478805,4.0,70.0,8
-0.48381747958478805,5.0,0.0,6
-0.48381747958478805,5.0,5.0,5
-0.48381747958478805,5.0,10.0,5
-0.48381747958478805,5.0,15.0,5
-0.48381747958478805,5.0,20.0,5
-0.48381747958478805,5.0,25.0,6
-0.48381747958478805,5.0,30.0,6
-0.48381747958478805,5.0,35.0,6
-0.48381747958478805,5.0,40.0,7
-0.48381747958478805,5.0,45.0,7
-0.48381747958478805,5.0,50.0,7
-0.48381747958478805,5.0,55.0,7
-0.48381747958478805,5.0,60.0,7
-0.48381747958478805,5.0,65.0,8
-0.48381747958478805,5.0,70.0,8
-0.48381747958478805,6.0,0.0,6
-0.48381747958478805,6.0,5.0,6
-0.48381747958478805,6.0,10.0,6
-0.48381747958478805,6.0,15.0,6
-0.48381747958478805,6.0,20.0,6
-0.48381747958478805,6.0,25.0,6
-0.48381747958478805,6.0,30.0,7
-0.48381747958478805,6.0,35.0,7
-0.48381747958478805,6.0,40.0,7
-0.48381747958478805,6.0,45.0,7
-0.48381747958478805,6.0,50.0,7
-0.48381747958478805,6.0,55.0,7
-0.48381747958478805,6.0,60.0,7
-0.48381747958478805,6.0,65.0,7
-0.48381747958478805,6.0,70.0,8
-0.48381747958478805,7.0,0.0,6
-0.48381747958478805,7.0,5.0,6
-0.48381747958478805,7.0,10.0,6
-0.48381747958478805,7.0,15.0,6
-0.48381747958478805,7.0,20.0,6
-0.48381747958478805,7.0,25.0,7
-0.48381747958478805,7.0,30.0,7
-0.48381747958478805,7.0,35.0,7
-0.48381747958478805,7.0,40.0,7
-0.48381747958478805,7.0,45.0,7
-0.48381747958478805,7.0,50.0,7
-0.48381747958478805,7.0,55.0,7
-0.48381747958478805,7.0,60.0,8
-0.48381747958478805,7.0,65.0,8
-0.48381747958478805,7.0,70.0,8
-0.48381747958478805,8.0,0.0,6
-0.48381747958478805,8.0,5.0,6
-0.48381747958478805,8.0,10.0,6
-0.48381747958478805,8.0,15.0,7
-0.48381747958478805,8.0,20.0,7
-0.48381747958478805,8.0,25.0,7
-0.48381747958478805,8.0,30.0,7
-0.48381747958478805,8.0,35.0,8
-0.48381747958478805,8.0,40.0,8
-0.48381747958478805,8.0,45.0,8
-0.48381747958478805,8.0,50.0,8
-0.48381747958478805,8.0,55.0,8
-0.48381747958478805,8.0,60.0,8
-0.48381747958478805,8.0,65.0,8
-0.48381747958478805,8.0,70.0,8
-0.48381747958478805,9.0,0.0,6
-0.48381747958478805,9.0,5.0,7
-0.48381747958478805,9.0,10.0,7
-0.48381747958478805,9.0,15.0,7
-0.48381747958478805,9.0,20.0,7
-0.48381747958478805,9.0,25.0,7
-0.48381747958478805,9.0,30.0,8
-0.48381747958478805,9.0,35.0,8
-0.48381747958478805,9.0,40.0,8
-0.48381747958478805,9.0,45.0,8
-0.48381747958478805,9.0,50.0,8
-0.48381747958478805,9.0,55.0,8
-0.48381747958478805,9.0,60.0,9
-0.48381747958478805,9.0,65.0,9
-0.48381747958478805,9.0,70.0,9
-0.48381747958478805,10.0,0.0,7
-0.48381747958478805,10.0,5.0,7
-0.48381747958478805,10.0,10.0,7
-0.48381747958478805,10.0,15.0,7
-0.48381747958478805,10.0,20.0,7
-0.48381747958478805,10.0,25.0,8
-0.48381747958478805,10.0,30.0,8
-0.48381747958478805,10.0,35.0,8
-0.48381747958478805,10.0,40.0,8
-0.48381747958478805,10.0,45.0,8
-0.48381747958478805,10.0,50.0,8
-0.48381747958478805,10.0,55.0,9
-0.48381747958478805,10.0,60.0,9
-0.48381747958478805,10.0,65.0,9
-0.48381747958478805,10.0,70.0,9
-0.28381747958478876,0.0,0.0,6
-0.28381747958478876,0.0,5.0,5
-0.28381747958478876,0.0,10.0,5
-0.28381747958478876,0.0,15.0,6
-0.28381747958478876,0.0,20.0,6
-0.28381747958478876,0.0,25.0,6
-0.28381747958478876,0.0,30.0,7
-0.28381747958478876,0.0,35.0,7
-0.28381747958478876,0.0,40.0,7
-0.28381747958478876,0.0,45.0,7
-0.28381747958478876,0.0,50.0,8
-0.28381747958478876,0.0,55.0,8
-0.28381747958478876,0.0,60.0,8
-0.28381747958478876,0.0,65.0,8
-0.28381747958478876,0.0,70.0,8
-0.28381747958478876,1.0,0.0,4
-0.28381747958478876,1.0,5.0,5
-0.28381747958478876,1.0,10.0,5
-0.28381747958478876,1.0,15.0,5
-0.28381747958478876,1.0,20.0,5
-0.28381747958478876,1.0,25.0,6
-0.28381747958478876,1.0,30.0,6
-0.28381747958478876,1.0,35.0,7
-0.28381747958478876,1.0,40.0,7
-0.28381747958478876,1.0,45.0,8
-0.28381747958478876,1.0,50.0,8
-0.28381747958478876,1.0,55.0,9
-0.28381747958478876,1.0,60.0,9
-0.28381747958478876,1.0,65.0,9
-0.28381747958478876,1.0,70.0,9
-0.28381747958478876,2.0,0.0,4
-0.28381747958478876,2.0,5.0,4
-0.28381747958478876,2.0,10.0,5
-0.28381747958478876,2.0,15.0,5
-0.28381747958478876,2.0,20.0,5
-0.28381747958478876,2.0,25.0,5
-0.28381747958478876,2.0,30.0,6
-0.28381747958478876,2.0,35.0,6
-0.28381747958478876,2.0,40.0,7
-0.28381747958478876,2.0,45.0,7
-0.28381747958478876,2.0,50.0,8
-0.28381747958478876,2.0,55.0,9
-0.28381747958478876,2.0,60.0,9
-0.28381747958478876,2.0,65.0,9
-0.28381747958478876,2.0,70.0,9
-0.28381747958478876,3.0,0.0,4
-0.28381747958478876,3.0,5.0,5
-0.28381747958478876,3.0,10.0,5
-0.28381747958478876,3.0,15.0,5
-0.28381747958478876,3.0,20.0,5
-0.28381747958478876,3.0,25.0,5
-0.28381747958478876,3.0,30.0,6
-0.28381747958478876,3.0,35.0,6
-0.28381747958478876,3.0,40.0,7
-0.28381747958478876,3.0,45.0,7
-0.28381747958478876,3.0,50.0,8
-0.28381747958478876,3.0,55.0,8
-0.28381747958478876,3.0,60.0,8
-0.28381747958478876,3.0,65.0,9
-0.28381747958478876,3.0,70.0,8
-0.28381747958478876,4.0,0.0,5
-0.28381747958478876,4.0,5.0,5
-0.28381747958478876,4.0,10.0,5
-0.28381747958478876,4.0,15.0,5
-0.28381747958478876,4.0,20.0,5
-0.28381747958478876,4.0,25.0,6
-0.28381747958478876,4.0,30.0,6
-0.28381747958478876,4.0,35.0,6
-0.28381747958478876,4.0,40.0,7
-0.28381747958478876,4.0,45.0,7
-0.28381747958478876,4.0,50.0,7
-0.28381747958478876,4.0,55.0,8
-0.28381747958478876,4.0,60.0,8
-0.28381747958478876,4.0,65.0,8
-0.28381747958478876,4.0,70.0,8
-0.28381747958478876,5.0,0.0,6
-0.28381747958478876,5.0,5.0,5
-0.28381747958478876,5.0,10.0,5
-0.28381747958478876,5.0,15.0,5
-0.28381747958478876,5.0,20.0,6
-0.28381747958478876,5.0,25.0,6
-0.28381747958478876,5.0,30.0,6
-0.28381747958478876,5.0,35.0,6
-0.28381747958478876,5.0,40.0,7
-0.28381747958478876,5.0,45.0,7
-0.28381747958478876,5.0,50.0,7
-0.28381747958478876,5.0,55.0,7
-0.28381747958478876,5.0,60.0,7
-0.28381747958478876,5.0,65.0,8
-0.28381747958478876,5.0,70.0,8
-0.28381747958478876,6.0,0.0,6
-0.28381747958478876,6.0,5.0,6
-0.28381747958478876,6.0,10.0,6
-0.28381747958478876,6.0,15.0,6
-0.28381747958478876,6.0,20.0,6
-0.28381747958478876,6.0,25.0,6
-0.28381747958478876,6.0,30.0,7
-0.28381747958478876,6.0,35.0,7
-0.28381747958478876,6.0,40.0,7
-0.28381747958478876,6.0,45.0,7
-0.28381747958478876,6.0,50.0,7
-0.28381747958478876,6.0,55.0,7
-0.28381747958478876,6.0,60.0,7
-0.28381747958478876,6.0,65.0,8
-0.28381747958478876,6.0,70.0,8
-0.28381747958478876,7.0,0.0,6
-0.28381747958478876,7.0,5.0,6
-0.28381747958478876,7.0,10.0,6
-0.28381747958478876,7.0,15.0,6
-0.28381747958478876,7.0,20.0,6
-0.28381747958478876,7.0,25.0,7
-0.28381747958478876,7.0,30.0,7
-0.28381747958478876,7.0,35.0,7
-0.28381747958478876,7.0,40.0,7
-0.28381747958478876,7.0,45.0,7
-0.28381747958478876,7.0,50.0,8
-0.28381747958478876,7.0,55.0,8
-0.28381747958478876,7.0,60.0,8
-0.28381747958478876,7.0,65.0,8
-0.28381747958478876,7.0,70.0,8
-0.28381747958478876,8.0,0.0,6
-0.28381747958478876,8.0,5.0,6
-0.28381747958478876,8.0,10.0,7
-0.28381747958478876,8.0,15.0,7
-0.28381747958478876,8.0,20.0,7
-0.28381747958478876,8.0,25.0,7
-0.28381747958478876,8.0,30.0,7
-0.28381747958478876,8.0,35.0,8
-0.28381747958478876,8.0,40.0,8
-0.28381747958478876,8.0,45.0,8
-0.28381747958478876,8.0,50.0,8
-0.28381747958478876,8.0,55.0,8
-0.28381747958478876,8.0,60.0,8
-0.28381747958478876,8.0,65.0,8
-0.28381747958478876,8.0,70.0,8
-0.28381747958478876,9.0,0.0,6
-0.28381747958478876,9.0,5.0,7
-0.28381747958478876,9.0,10.0,7
-0.28381747958478876,9.0,15.0,7
-0.28381747958478876,9.0,20.0,7
-0.28381747958478876,9.0,25.0,8
-0.28381747958478876,9.0,30.0,8
-0.28381747958478876,9.0,35.0,8
-0.28381747958478876,9.0,40.0,8
-0.28381747958478876,9.0,45.0,8
-0.28381747958478876,9.0,50.0,8
-0.28381747958478876,9.0,55.0,9
-0.28381747958478876,9.0,60.0,9
-0.28381747958478876,9.0,65.0,9
-0.28381747958478876,9.0,70.0,9
-0.28381747958478876,10.0,0.0,7
-0.28381747958478876,10.0,5.0,7
-0.28381747958478876,10.0,10.0,7
-0.28381747958478876,10.0,15.0,7
-0.28381747958478876,10.0,20.0,7
-0.28381747958478876,10.0,25.0,8
-0.28381747958478876,10.0,30.0,8
-0.28381747958478876,10.0,35.0,8
-0.28381747958478876,10.0,40.0,8
-0.28381747958478876,10.0,45.0,8
-0.28381747958478876,10.0,50.0,8
-0.28381747958478876,10.0,55.0,9
-0.28381747958478876,10.0,60.0,9
-0.28381747958478876,10.0,65.0,9
-0.28381747958478876,10.0,70.0,9
-0.08381747958478947,0.0,0.0,6
-0.08381747958478947,0.0,5.0,5
-0.08381747958478947,0.0,10.0,5
-0.08381747958478947,0.0,15.0,6
-0.08381747958478947,0.0,20.0,6
-0.08381747958478947,0.0,25.0,6
-0.08381747958478947,0.0,30.0,7
-0.08381747958478947,0.0,35.0,7
-0.08381747958478947,0.0,40.0,7
-0.08381747958478947,0.0,45.0,8
-0.08381747958478947,0.0,50.0,8
-0.08381747958478947,0.0,55.0,8
-0.08381747958478947,0.0,60.0,8
-0.08381747958478947,0.0,65.0,8
-0.08381747958478947,0.0,70.0,8
-0.08381747958478947,1.0,0.0,4
-0.08381747958478947,1.0,5.0,5
-0.08381747958478947,1.0,10.0,5
-0.08381747958478947,1.0,15.0,5
-0.08381747958478947,1.0,20.0,6
-0.08381747958478947,1.0,25.0,6
-0.08381747958478947,1.0,30.0,6
-0.08381747958478947,1.0,35.0,7
-0.08381747958478947,1.0,40.0,7
-0.08381747958478947,1.0,45.0,8
-0.08381747958478947,1.0,50.0,8
-0.08381747958478947,1.0,55.0,9
-0.08381747958478947,1.0,60.0,9
-0.08381747958478947,1.0,65.0,9
-0.08381747958478947,1.0,70.0,9
-0.08381747958478947,2.0,0.0,4
-0.08381747958478947,2.0,5.0,5
-0.08381747958478947,2.0,10.0,5
-0.08381747958478947,2.0,15.0,5
-0.08381747958478947,2.0,20.0,5
-0.08381747958478947,2.0,25.0,6
-0.08381747958478947,2.0,30.0,6
-0.08381747958478947,2.0,35.0,6
-0.08381747958478947,2.0,40.0,7
-0.08381747958478947,2.0,45.0,8
-0.08381747958478947,2.0,50.0,8
-0.08381747958478947,2.0,55.0,9
-0.08381747958478947,2.0,60.0,9
-0.08381747958478947,2.0,65.0,9
-0.08381747958478947,2.0,70.0,9
-0.08381747958478947,3.0,0.0,4
-0.08381747958478947,3.0,5.0,5
-0.08381747958478947,3.0,10.0,5
-0.08381747958478947,3.0,15.0,5
-0.08381747958478947,3.0,20.0,5
-0.08381747958478947,3.0,25.0,6
-0.08381747958478947,3.0,30.0,6
-0.08381747958478947,3.0,35.0,6
-0.08381747958478947,3.0,40.0,7
-0.08381747958478947,3.0,45.0,7
-0.08381747958478947,3.0,50.0,8
-0.08381747958478947,3.0,55.0,8
-0.08381747958478947,3.0,60.0,8
-0.08381747958478947,3.0,65.0,9
-0.08381747958478947,3.0,70.0,8
-0.08381747958478947,4.0,0.0,5
-0.08381747958478947,4.0,5.0,5
-0.08381747958478947,4.0,10.0,5
-0.08381747958478947,4.0,15.0,5
-0.08381747958478947,4.0,20.0,5
-0.08381747958478947,4.0,25.0,6
-0.08381747958478947,4.0,30.0,6
-0.08381747958478947,4.0,35.0,6
-0.08381747958478947,4.0,40.0,7
-0.08381747958478947,4.0,45.0,7
-0.08381747958478947,4.0,50.0,7
-0.08381747958478947,4.0,55.0,8
-0.08381747958478947,4.0,60.0,8
-0.08381747958478947,4.0,65.0,8
-0.08381747958478947,4.0,70.0,8
-0.08381747958478947,5.0,0.0,6
-0.08381747958478947,5.0,5.0,5
-0.08381747958478947,5.0,10.0,5
-0.08381747958478947,5.0,15.0,5
-0.08381747958478947,5.0,20.0,6
-0.08381747958478947,5.0,25.0,6
-0.08381747958478947,5.0,30.0,6
-0.08381747958478947,5.0,35.0,7
-0.08381747958478947,5.0,40.0,7
-0.08381747958478947,5.0,45.0,7
-0.08381747958478947,5.0,50.0,7
-0.08381747958478947,5.0,55.0,7
-0.08381747958478947,5.0,60.0,8
-0.08381747958478947,5.0,65.0,8
-0.08381747958478947,5.0,70.0,8
-0.08381747958478947,6.0,0.0,6
-0.08381747958478947,6.0,5.0,6
-0.08381747958478947,6.0,10.0,6
-0.08381747958478947,6.0,15.0,6
-0.08381747958478947,6.0,20.0,6
-0.08381747958478947,6.0,25.0,6
-0.08381747958478947,6.0,30.0,7
-0.08381747958478947,6.0,35.0,7
-0.08381747958478947,6.0,40.0,7
-0.08381747958478947,6.0,45.0,7
-0.08381747958478947,6.0,50.0,7
-0.08381747958478947,6.0,55.0,7
-0.08381747958478947,6.0,60.0,7
-0.08381747958478947,6.0,65.0,8
-0.08381747958478947,6.0,70.0,8
-0.08381747958478947,7.0,0.0,6
-0.08381747958478947,7.0,5.0,6
-0.08381747958478947,7.0,10.0,6
-0.08381747958478947,7.0,15.0,6
-0.08381747958478947,7.0,20.0,7
-0.08381747958478947,7.0,25.0,7
-0.08381747958478947,7.0,30.0,7
-0.08381747958478947,7.0,35.0,7
-0.08381747958478947,7.0,40.0,7
-0.08381747958478947,7.0,45.0,8
-0.08381747958478947,7.0,50.0,8
-0.08381747958478947,7.0,55.0,8
-0.08381747958478947,7.0,60.0,8
-0.08381747958478947,7.0,65.0,8
-0.08381747958478947,7.0,70.0,8
-0.08381747958478947,8.0,0.0,6
-0.08381747958478947,8.0,5.0,7
-0.08381747958478947,8.0,10.0,7
-0.08381747958478947,8.0,15.0,7
-0.08381747958478947,8.0,20.0,7
-0.08381747958478947,8.0,25.0,7
-0.08381747958478947,8.0,30.0,7
-0.08381747958478947,8.0,35.0,8
-0.08381747958478947,8.0,40.0,8
-0.08381747958478947,8.0,45.0,8
-0.08381747958478947,8.0,50.0,8
-0.08381747958478947,8.0,55.0,8
-0.08381747958478947,8.0,60.0,8
-0.08381747958478947,8.0,65.0,8
-0.08381747958478947,8.0,70.0,8
-0.08381747958478947,9.0,0.0,6
-0.08381747958478947,9.0,5.0,7
-0.08381747958478947,9.0,10.0,7
-0.08381747958478947,9.0,15.0,7
-0.08381747958478947,9.0,20.0,7
-0.08381747958478947,9.0,25.0,8
-0.08381747958478947,9.0,30.0,8
-0.08381747958478947,9.0,35.0,8
-0.08381747958478947,9.0,40.0,8
-0.08381747958478947,9.0,45.0,8
-0.08381747958478947,9.0,50.0,8
-0.08381747958478947,9.0,55.0,9
-0.08381747958478947,9.0,60.0,9
-0.08381747958478947,9.0,65.0,9
-0.08381747958478947,9.0,70.0,9
-0.08381747958478947,10.0,0.0,7
-0.08381747958478947,10.0,5.0,7
-0.08381747958478947,10.0,10.0,7
-0.08381747958478947,10.0,15.0,7
-0.08381747958478947,10.0,20.0,8
-0.08381747958478947,10.0,25.0,8
-0.08381747958478947,10.0,30.0,8
-0.08381747958478947,10.0,35.0,8
-0.08381747958478947,10.0,40.0,8
-0.08381747958478947,10.0,45.0,8
-0.08381747958478947,10.0,50.0,9
-0.08381747958478947,10.0,55.0,9
-0.08381747958478947,10.0,60.0,9
-0.08381747958478947,10.0,65.0,9
-0.08381747958478947,10.0,70.0,9
0.11618252041520982,0.0,0.0,6
0.11618252041520982,0.0,5.0,6
0.11618252041520982,0.0,10.0,6
0.11618252041520982,0.0,15.0,6
0.11618252041520982,0.0,20.0,6
0.11618252041520982,0.0,25.0,6
0.11618252041520982,0.0,30.0,7
0.11618252041520982,0.0,35.0,7
0.11618252041520982,0.0,40.0,7
0.11618252041520982,0.0,45.0,8
0.11618252041520982,0.0,50.0,8
0.11618252041520982,0.0,55.0,8
0.11618252041520982,0.0,60.0,8
0.11618252041520982,0.0,65.0,8
0.11618252041520982,0.0,70.0,8
0.11618252041520982,1.0,0.0,4
0.11618252041520982,1.0,5.0,5
0.11618252041520982,1.0,10.0,5
0.11618252041520982,1.0,15.0,5
0.11618252041520982,1.0,20.0,6
0.11618252041520982,1.0,25.0,6
0.11618252041520982,1.0,30.0,6
0.11618252041520982,1.0,35.0,7
0.11618252041520982,1.0,40.0,7
0.11618252041520982,1.0,45.0,8
0.11618252041520982,1.0,50.0,8
0.11618252041520982,1.0,55.0,9
0.11618252041520982,1.0,60.0,9
0.11618252041520982,1.0,65.0,9
0.11618252041520982,1.0,70.0,9
0.11618252041520982,2.0,0.0,4
0.11618252041520982,2.0,5.0,5
0.11618252041520982,2.0,10.0,5
0.11618252041520982,2.0,15.0,5
0.11618252041520982,2.0,20.0,5
0.11618252041520982,2.0,25.0,6
0.11618252041520982,2.0,30.0,6
0.11618252041520982,2.0,35.0,7
0.11618252041520982,2.0,40.0,7
0.11618252041520982,2.0,45.0,8
0.11618252041520982,2.0,50.0,8
0.11618252041520982,2.0,55.0,9
0.11618252041520982,2.0,60.0,9
0.11618252041520982,2.0,65.0,9
0.11618252041520982,2.0,70.0,9
0.11618252041520982,3.0,0.0,5
0.11618252041520982,3.0,5.0,5
0.11618252041520982,3.0,10.0,5
0.11618252041520982,3.0,15.0,5
0.11618252041520982,3.0,20.0,5
0.11618252041520982,3.0,25.0,6
0.11618252041520982,3.0,30.0,6
0.11618252041520982,3.0,35.0,6
0.11618252041520982,3.0,40.0,7
0.11618252041520982,3.0,45.0,7
0.11618252041520982,3.0,50.0,8
0.11618252041520982,3.0,55.0,8
0.11618252041520982,3.0,60.0,9
0.11618252041520982,3.0,65.0,9
0.11618252041520982,3.0,70.0,8
0.11618252041520982,4.0,0.0,5
0.11618252041520982,4.0,5.0,5
0.11618252041520982,4.0,10.0,5
0.11618252041520982,4.0,15.0,5
0.11618252041520982,4.0,20.0,5
0.11618252041520982,4.0,25.0,6
0.11618252041520982,4.0,30.0,6
0.11618252041520982,4.0,35.0,6
0.11618252041520982,4.0,40.0,7
0.11618252041520982,4.0,45.0,7
0.11618252041520982,4.0,50.0,7
0.11618252041520982,4.0,55.0,8
0.11618252041520982,4.0,60.0,8
0.11618252041520982,4.0,65.0,8
0.11618252041520982,4.0,70.0,8
0.11618252041520982,5.0,0.0,6
0.11618252041520982,5.0,5.0,6
0.11618252041520982,5.0,10.0,5
0.11618252041520982,5.0,15.0,5
0.11618252041520982,5.0,20.0,6
0.11618252041520982,5.0,25.0,6
0.11618252041520982,5.0,30.0,6
0.11618252041520982,5.0,35.0,7
0.11618252041520982,5.0,40.0,7
0.11618252041520982,5.0,45.0,7
0.11618252041520982,5.0,50.0,7
0.11618252041520982,5.0,55.0,7
0.11618252041520982,5.0,60.0,8
0.11618252041520982,5.0,65.0,8
0.11618252041520982,5.0,70.0,8
0.11618252041520982,6.0,0.0,6
0.11618252041520982,6.0,5.0,6
0.11618252041520982,6.0,10.0,6
0.11618252041520982,6.0,15.0,6
0.11618252041520982,6.0,20.0,6
0.11618252041520982,6.0,25.0,6
0.11618252041520982,6.0,30.0,7
0.11618252041520982,6.0,35.0,7
0.11618252041520982,6.0,40.0,7
0.11618252041520982,6.0,45.0,7
0.11618252041520982,6.0,50.0,7
0.11618252041520982,6.0,55.0,7
0.11618252041520982,6.0,60.0,8
0.11618252041520982,6.0,65.0,8
0.11618252041520982,6.0,70.0,8
0.11618252041520982,7.0,0.0,7
0.11618252041520982,7.0,5.0,6
0.11618252041520982,7.0,10.0,6
0.11618252041520982,7.0,15.0,6
0.11618252041520982,7.0,20.0,7
0.11618252041520982,7.0,25.0,7
0.11618252041520982,7.0,30.0,7
0.11618252041520982,7.0,35.0,7
0.11618252041520982,7.0,40.0,7
0.11618252041520982,7.0,45.0,8
0.11618252041520982,7.0,50.0,8
0.11618252041520982,7.0,55.0,8
0.11618252041520982,7.0,60.0,8
0.11618252041520982,7.0,65.0,8
0.11618252041520982,7.0,70.0,8
0.11618252041520982,8.0,0.0,6
0.11618252041520982,8.0,5.0,7
0.11618252041520982,8.0,10.0,7
0.11618252041520982,8.0,15.0,7
0.11618252041520982,8.0,20.0,7
0.11618252041520982,8.0,25.0,7
0.11618252041520982,8.0,30.0,7
0.11618252041520982,8.0,35.0,8
0.11618252041520982,8.0,40.0,8
0.11618252041520982,8.0,45.0,8
0.11618252041520982,8.0,50.0,8
0.11618252041520982,8.0,55.0,8
0.11618252041520982,8.0,60.0,8
0.11618252041520982,8.0,65.0,8
0.11618252041520982,8.0,70.0,8
0.11618252041520982,9.0,0.0,6
0.11618252041520982,9.0,5.0,7
0.11618252041520982,9.0,10.0,7
0.11618252041520982,9.0,15.0,7
0.11618252041520982,9.0,20.0,7
0.11618252041520982,9.0,25.0,8
0.11618252041520982,9.0,30.0,8
0.11618252041520982,9.0,35.0,8
0.11618252041520982,9.0,40.0,8
0.11618252041520982,9.0,45.0,8
0.11618252041520982,9.0,50.0,9
0.11618252041520982,9.0,55.0,9
0.11618252041520982,9.0,60.0,9
0.11618252041520982,9.0,65.0,9
0.11618252041520982,9.0,70.0,9
0.11618252041520982,10.0,0.0,7
0.11618252041520982,10.0,5.0,7
0.11618252041520982,10.0,10.0,7
0.11618252041520982,10.0,15.0,7
0.11618252041520982,10.0,20.0,8
0.11618252041520982,10.0,25.0,8
0.11618252041520982,10.0,30.0,8
0.11618252041520982,10.0,35.0,8
0.11618252041520982,10.0,40.0,8
0.11618252041520982,10.0,45.0,8
0.11618252041520982,10.0,50.0,9
0.11618252041520982,10.0,55.0,9
0.11618252041520982,10.0,60.0,9
0.11618252041520982,10.0,65.0,9
0.11618252041520982,10.0,70.0,9
0.3161825204152091,0.0,0.0,6
0.3161825204152091,0.0,5.0,6
